Thời gian,Loại vàng,Màu xi,Trước xi,Sau xi,"Sau xi (+,-)",Chi phí,"Nhập hàng (+,-)",Tổng TL ban đầu
01-03-2023,Ý,Si 2-3 màu,5 dây 7c258,7c251,-1 2c478,, -8li2,7c264
