Thời gian,Loại vàng,Màu xi,Trước xi,Sau xi,"Sau xi (+,-)",Chi phí,"Nhập hàng (+,-)",Tổng TL ban đầu
16-05-2023,Ý,Si 2-3 màu,5 dây 7c259,7c251,-8li2,,7c262,0c
