Thời gian,Loại vàng,Màu xi,Trước xi,Sau xi,"Sau xi (+,-)",Chi phí,"Nhập hàng (+,-)",Tổng TL ban đầu
03-03-2023,Ý,Si 2-3 màu,2 mặt 3c259,3c241,,,,3c260
