Thời gian,Loại vàng,Màu xi,Trước xi,Sau xi,"Sau xi (+,-)",Chi phí,"Nhập hàng (+,-)",Tổng TL ban đầu
02-03-2023,Ý,Si 2-3 màu,1 mặt 2c369,2c352,,,,2c373
